loan_amnt,funded_amnt,term,int_rate,installment,emp_length,home_ownership,annual_inc,verification_status,purpose,addr_state,grade,sub_grade,fico_score,dti,application_type,loan_status
16000.0,16000.0,60 months,18.25,408.48,< 1 year,RENT,39216.0,Not Verified,debt_consolidation,KS,F,F1,672.0,9.15,Individual,Fully Paid
15000.0,15000.0,36 months,10.0,484.01,9 years,MORTGAGE,120000.0,Source Verified,home_improvement,MA,B,B2,732.0,8.49,Individual,Fully Paid
5000.0,5000.0,36 months,5.79,151.64,2 years,RENT,60000.0,Not Verified,major_purchase,MD,A,A2,772.0,1.34,Individual,Fully Paid
21600.0,21600.0,60 months,13.8,500.36,10+ years,RENT,77658.0,Verified,debt_consolidation,NV,C,C4,732.0,15.36,Individual,Fully Paid
8100.0,8100.0,36 months,5.42,244.3,,MORTGAGE,68069.0,Verified,debt_consolidation,OR,A,A1,777.0,8.41,Individual,Fully Paid
8000.0,8000.0,60 months,10.37,171.44,10+ years,RENT,55000.0,Source Verified,debt_consolidation,NY,B,B3,727.0,2.99,Individual,Fully Paid
12000.0,12000.0,60 months,15.65,289.59,< 1 year,MORTGAGE,100000.0,Verified,other,CA,D,D4,677.0,6.43,Individual,Fully Paid
4800.0,4800.0,36 months,13.43,162.73,1 year,RENT,31000.0,Source Verified,wedding,MI,C,C3,692.0,11.03,Individual,Fully Paid
7125.0,7125.0,36 months,6.92,219.74,10+ years,RENT,70000.0,Verified,debt_consolidation,MD,A,A3,747.0,28.61,Individual,Fully Paid
8000.0,8000.0,36 months,14.54,275.53,10+ years,OWN,52680.0,Source Verified,home_improvement,NC,D,D1,667.0,19.02,Individual,Fully Paid
5000.0,5000.0,60 months,13.43,114.87,4 years,MORTGAGE,65000.0,Source Verified,major_purchase,CA,C,C3,737.0,17.93,Individual,Fully Paid
18000.0,18000.0,60 months,16.77,445.13,10+ years,MORTGAGE,65000.0,Verified,small_business,CA,E,E2,712.0,2.66,Individual,Fully Paid
6000.0,6000.0,36 months,7.66,187.08,,MORTGAGE,54000.0,Verified,house,NY,A,A5,722.0,15.27,Individual,Fully Paid
6500.0,6500.0,60 months,11.11,141.69,5 years,MORTGAGE,50000.0,Not Verified,other,FL,B,B5,802.0,9.0,Individual,Fully Paid
6000.0,6000.0,36 months,14.91,207.73,,MORTGAGE,46800.0,Verified,debt_consolidation,MI,D,D2,662.0,10.05,Individual,Fully Paid
29700.0,29700.0,36 months,11.11,973.89,10+ years,RENT,73000.0,Verified,debt_consolidation,NJ,B,B5,747.0,26.45,Individual,Fully Paid
10000.0,10000.0,60 months,10.37,214.3,9 years,MORTGAGE,133500.0,Verified,home_improvement,MI,B,B3,737.0,15.86,Individual,Fully Paid
10000.0,10000.0,60 months,12.68,225.9,8 years,MORTGAGE,120000.0,Verified,credit_card,CA,C,C1,707.0,10.02,Individual,Charged Off
10000.0,10000.0,60 months,18.62,257.32,< 1 year,RENT,42000.0,Source Verified,debt_consolidation,TX,F,F2,667.0,11.31,Individual,Fully Paid
8000.0,8000.0,36 months,10.74,260.93,1 year,RENT,45000.0,Source Verified,debt_consolidation,MD,B,B4,687.0,15.28,Individual,Fully Paid
12000.0,12000.0,60 months,15.65,289.59,10+ years,RENT,46000.0,Source Verified,other,OH,D,D4,682.0,9.39,Individual,Charged Off
16000.0,16000.0,60 months,11.11,348.76,4 years,RENT,70000.0,Verified,wedding,CA,B,B5,722.0,1.03,Individual,Fully Paid
7000.0,7000.0,36 months,6.92,215.89,4 years,RENT,24000.0,Source Verified,moving,CA,A,A3,762.0,5.55,Individual,Fully Paid
5600.0,5600.0,36 months,9.63,179.73,6 years,RENT,43860.0,Not Verified,other,OR,B,B1,717.0,11.03,Individual,Fully Paid
12000.0,12000.0,36 months,5.79,363.93,1 year,MORTGAGE,90000.0,Verified,debt_consolidation,PA,A,A2,777.0,23.29,Individual,Fully Paid
5600.0,5600.0,36 months,12.68,187.83,4 years,RENT,24000.0,Source Verified,debt_consolidation,NJ,C,C1,682.0,15.5,Individual,Fully Paid
3000.0,3000.0,36 months,14.54,103.33,3 years,OWN,26400.0,Source Verified,other,WA,D,D1,667.0,10.18,Individual,Fully Paid
24000.0,24000.0,36 months,17.14,857.34,< 1 year,RENT,53000.0,Verified,debt_consolidation,VA,E,E3,682.0,17.03,Individual,Fully Paid
10500.0,10500.0,60 months,17.14,261.75,6 years,RENT,28308.8,Source Verified,debt_consolidation,PA,E,E3,682.0,14.07,Individual,Fully Paid
5000.0,5000.0,36 months,6.92,154.21,9 years,RENT,48000.0,Not Verified,debt_consolidation,IL,A,A3,767.0,14.93,Individual,Fully Paid
30000.0,30000.0,60 months,11.11,653.92,10+ years,MORTGAGE,61200.0,Verified,home_improvement,GA,B,B5,812.0,0.08,Individual,Fully Paid
2400.0,2400.0,60 months,14.17,56.06,4 years,MORTGAGE,52800.0,Verified,small_business,CO,C,C5,682.0,17.98,Individual,Fully Paid
16225.0,16225.0,60 months,10.74,350.68,10+ years,MORTGAGE,70800.0,Source Verified,debt_consolidation,GA,B,B4,742.0,21.58,Individual,Fully Paid
10000.0,10000.0,60 months,15.28,239.38,5 years,RENT,38500.0,Source Verified,credit_card,PA,D,D3,692.0,23.1,Individual,Fully Paid
7200.0,7200.0,36 months,7.29,223.28,4 years,MORTGAGE,150000.0,Source Verified,major_purchase,MO,A,A4,767.0,6.57,Individual,Fully Paid
4200.0,4200.0,36 months,10.37,136.26,< 1 year,RENT,35000.0,Verified,small_business,HI,B,B3,697.0,18.31,Individual,Fully Paid
16000.0,16000.0,60 months,16.4,392.5,7 years,RENT,50000.0,Verified,debt_consolidation,CA,E,E1,682.0,21.48,Individual,Charged Off
18200.0,18200.0,60 months,18.25,464.64,< 1 year,MORTGAGE,102500.0,Source Verified,debt_consolidation,GA,F,F1,682.0,8.7,Individual,Fully Paid
8000.0,8000.0,36 months,7.29,248.08,3 years,MORTGAGE,86000.0,Not Verified,credit_card,CO,A,A4,762.0,2.53,Individual,Fully Paid
18500.0,18500.0,60 months,12.68,417.91,10+ years,MORTGAGE,55000.0,Verified,credit_card,MN,C,C1,717.0,24.26,Individual,Charged Off
21000.0,21000.0,60 months,16.77,519.32,5 years,MORTGAGE,78000.0,Verified,debt_consolidation,CA,E,E2,687.0,9.85,Individual,Charged Off
5550.0,5550.0,60 months,13.06,126.46,,OWN,16572.0,Not Verified,debt_consolidation,PA,C,C2,727.0,19.62,Individual,Charged Off
2500.0,2500.0,36 months,14.54,86.11,1 year,RENT,31000.0,Not Verified,debt_consolidation,PA,D,D1,662.0,18.5,Individual,Fully Paid
8250.0,8250.0,60 months,9.63,173.79,10+ years,MORTGAGE,46500.0,Not Verified,debt_consolidation,PA,B,B1,757.0,28.75,Individual,Fully Paid
6000.0,6000.0,36 months,7.29,186.06,< 1 year,OWN,30000.0,Source Verified,medical,CA,A,A4,732.0,4.84,Individual,Fully Paid
6000.0,6000.0,36 months,5.79,181.97,4 years,RENT,51356.0,Not Verified,credit_card,CA,A,A2,757.0,11.54,Individual,Fully Paid
9000.0,9000.0,36 months,7.29,279.09,6 years,MORTGAGE,41000.0,Not Verified,debt_consolidation,IL,A,A4,767.0,4.95,Individual,Fully Paid
12000.0,12000.0,36 months,6.92,370.09,4 years,MORTGAGE,75000.0,Not Verified,debt_consolidation,CA,A,A3,752.0,5.36,Individual,Fully Paid
12000.0,12000.0,60 months,16.77,296.75,6 years,MORTGAGE,68947.2,Not Verified,debt_consolidation,MN,E,E2,672.0,20.42,Individual,Fully Paid
6625.0,6625.0,36 months,16.4,234.23,2 years,MORTGAGE,36000.0,Not Verified,debt_consolidation,AL,E,E1,677.0,23.1,Individual,Fully Paid
16250.0,16250.0,60 months,10.37,348.24,,MORTGAGE,55560.0,Source Verified,home_improvement,KS,B,B3,822.0,0.43,Individual,Fully Paid
15000.0,15000.0,36 months,7.66,467.7,2 years,MORTGAGE,125000.0,Verified,house,OK,A,A5,772.0,12.48,Individual,Fully Paid
4000.0,4000.0,36 months,9.63,128.38,1 year,MORTGAGE,48000.0,Not Verified,debt_consolidation,NC,B,B1,707.0,4.08,Individual,Fully Paid
35000.0,35000.0,60 months,13.06,797.44,10+ years,RENT,118000.0,Verified,debt_consolidation,VA,C,C2,762.0,25.45,Individual,Charged Off
7000.0,7000.0,36 months,10.74,228.32,6 years,RENT,55000.0,Verified,debt_consolidation,CA,B,B4,707.0,19.29,Individual,Charged Off
9000.0,9000.0,36 months,11.11,295.12,4 years,RENT,27000.0,Not Verified,major_purchase,FL,B,B5,692.0,12.49,Individual,Fully Paid
8000.0,8000.0,60 months,10.37,171.44,5 years,RENT,25000.0,Not Verified,debt_consolidation,MI,B,B3,732.0,20.69,Individual,Fully Paid
10000.0,10000.0,36 months,7.29,310.1,8 years,MORTGAGE,70000.0,Not Verified,home_improvement,CA,A,A4,737.0,7.94,Individual,Fully Paid
13000.0,13000.0,36 months,10.74,424.01,2 years,MORTGAGE,37000.0,Source Verified,small_business,IL,B,B4,737.0,13.2,Individual,Charged Off
15850.0,15850.0,60 months,11.11,345.49,7 years,RENT,36000.0,Not Verified,vacation,CA,B,B5,732.0,28.37,Individual,Charged Off
15000.0,15000.0,36 months,15.28,522.04,< 1 year,RENT,75000.0,Source Verified,small_business,VT,D,D3,672.0,9.89,Individual,Fully Paid
10000.0,10000.0,36 months,7.29,310.1,5 years,RENT,99000.0,Not Verified,wedding,NY,A,A4,767.0,2.25,Individual,Fully Paid
10000.0,10000.0,60 months,15.65,241.33,1 year,RENT,80000.0,Not Verified,debt_consolidation,CA,D,D4,682.0,16.25,Individual,Charged Off
4000.0,4000.0,36 months,5.79,121.31,1 year,RENT,21000.0,Verified,major_purchase,TX,A,A2,777.0,6.17,Individual,Fully Paid
7500.0,7500.0,60 months,17.14,186.96,10+ years,MORTGAGE,100000.0,Source Verified,credit_card,AZ,E,E3,687.0,22.52,Individual,Fully Paid
5000.0,5000.0,36 months,7.29,155.05,10+ years,MORTGAGE,80000.0,Not Verified,debt_consolidation,NJ,A,A4,712.0,20.34,Individual,Fully Paid
4000.0,4000.0,36 months,7.66,124.72,10+ years,MORTGAGE,120996.0,Source Verified,other,TX,A,A5,732.0,22.28,Individual,Fully Paid
6000.0,6000.0,36 months,16.4,212.13,1 year,RENT,25000.0,Source Verified,moving,NY,E,E1,677.0,7.3,Individual,Fully Paid
12000.0,12000.0,36 months,10.37,389.3,3 years,RENT,47000.0,Verified,debt_consolidation,CT,B,B3,707.0,16.98,Individual,Fully Paid
5000.0,5000.0,36 months,9.63,160.47,9 years,MORTGAGE,66500.0,Not Verified,home_improvement,CA,B,B1,717.0,2.94,Individual,Fully Paid
13000.0,13000.0,60 months,11.11,283.37,5 years,MORTGAGE,36000.0,Source Verified,debt_consolidation,GA,B,B5,717.0,16.77,Individual,Charged Off
2700.0,2700.0,36 months,10.74,88.07,10+ years,MORTGAGE,66000.0,Not Verified,small_business,AZ,B,B4,722.0,14.44,Individual,Fully Paid
8000.0,8000.0,36 months,16.02,281.34,3 years,RENT,54000.0,Source Verified,other,NJ,D,D5,667.0,14.69,Individual,Fully Paid
16000.0,16000.0,60 months,11.11,348.76,9 years,OWN,160000.0,Verified,debt_consolidation,NY,B,B5,727.0,5.17,Individual,Fully Paid
7875.0,7875.0,36 months,7.66,245.55,10+ years,MORTGAGE,60000.0,Verified,credit_card,KS,A,A5,737.0,23.66,Individual,Fully Paid
6000.0,6000.0,36 months,7.29,186.06,6 years,RENT,66400.0,Not Verified,major_purchase,OK,A,A4,737.0,20.8,Individual,Fully Paid
3000.0,3000.0,36 months,7.29,93.03,8 years,MORTGAGE,40560.0,Not Verified,car,VA,A,A4,722.0,7.37,Individual,Fully Paid
14000.0,14000.0,60 months,13.43,321.64,3 years,RENT,36500.0,Source Verified,wedding,PA,C,C3,717.0,22.88,Individual,Fully Paid
30000.0,30000.0,60 months,16.77,741.88,8 years,MORTGAGE,81996.0,Not Verified,debt_consolidation,WV,E,E2,727.0,15.57,Individual,Fully Paid
4800.0,4800.0,60 months,18.25,122.55,< 1 year,RENT,35000.0,Source Verified,other,NY,F,F1,667.0,8.37,Individual,Fully Paid
16000.0,16000.0,36 months,10.0,516.28,1 year,RENT,30000.0,Source Verified,debt_consolidation,MD,B,B2,727.0,10.24,Individual,Fully Paid
6850.0,6850.0,36 months,6.92,211.26,8 years,MORTGAGE,53000.0,Source Verified,debt_consolidation,NY,A,A3,747.0,12.93,Individual,Fully Paid
19200.0,19200.0,36 months,7.66,598.66,1 year,RENT,75000.0,Source Verified,debt_consolidation,CA,A,A5,757.0,19.65,Individual,Fully Paid
14000.0,14000.0,60 months,14.91,332.4,10+ years,MORTGAGE,86000.0,Source Verified,other,KY,D,D2,702.0,10.34,Individual,Fully Paid
3000.0,3000.0,36 months,9.63,96.29,5 years,MORTGAGE,70000.0,Not Verified,small_business,NJ,B,B1,712.0,8.66,Individual,Fully Paid
15000.0,15000.0,60 months,12.68,338.85,< 1 year,RENT,105000.0,Verified,other,TX,C,C1,782.0,8.88,Individual,Fully Paid
21850.0,21850.0,60 months,10.37,468.24,5 years,MORTGAGE,50000.0,Verified,debt_consolidation,OR,B,B3,812.0,9.7,Individual,Fully Paid
5100.0,5100.0,36 months,10.37,165.46,8 years,MORTGAGE,59500.0,Source Verified,moving,AZ,B,B3,702.0,15.54,Individual,Fully Paid
10000.0,10000.0,36 months,13.43,339.02,3 years,MORTGAGE,30000.0,Source Verified,home_improvement,NC,C,C3,677.0,4.76,Individual,Charged Off
9275.0,9275.0,36 months,7.29,287.62,4 years,MORTGAGE,44004.0,Verified,debt_consolidation,CO,A,A4,727.0,10.69,Individual,Fully Paid
12000.0,12000.0,36 months,10.37,389.3,< 1 year,RENT,43680.0,Source Verified,wedding,TX,B,B3,712.0,17.91,Individual,Fully Paid
11000.0,11000.0,36 months,10.0,354.94,4 years,RENT,50000.0,Verified,debt_consolidation,NY,B,B2,717.0,7.15,Individual,Fully Paid
2400.0,2400.0,36 months,7.66,74.84,5 years,RENT,44000.0,Source Verified,debt_consolidation,AZ,A,A5,727.0,2.05,Individual,Fully Paid
7000.0,7000.0,36 months,10.74,228.32,4 years,OWN,48000.0,Source Verified,debt_consolidation,HI,B,B4,682.0,6.92,Individual,Fully Paid
25000.0,25000.0,60 months,13.8,579.12,10+ years,MORTGAGE,105000.0,Verified,wedding,IL,C,C4,747.0,16.27,Individual,Charged Off
4500.0,4500.0,36 months,5.79,136.48,5 years,RENT,24000.0,Verified,home_improvement,GA,A,A2,772.0,20.7,Individual,Fully Paid
12000.0,12000.0,36 months,15.65,419.82,6 years,MORTGAGE,52000.0,Verified,debt_consolidation,NJ,D,D4,662.0,21.74,Individual,Fully Paid
9175.0,9175.0,60 months,16.4,225.08,10+ years,MORTGAGE,75000.0,Verified,debt_consolidation,CA,E,E1,672.0,20.42,Individual,Fully Paid
11350.0,11350.0,60 months,10.37,243.23,10+ years,MORTGAGE,66000.0,Verified,home_improvement,NV,B,B3,737.0,8.56,Individual,Fully Paid
3000.0,3000.0,36 months,7.29,93.03,7 years,MORTGAGE,50400.0,Source Verified,car,CO,A,A4,807.0,0.0,Individual,Fully Paid
3000.0,3000.0,36 months,10.74,97.85,1 year,RENT,40000.0,Not Verified,debt_consolidation,NY,B,B4,687.0,6.63,Individual,Fully Paid
8000.0,8000.0,60 months,16.77,197.84,7 years,RENT,55000.0,Not Verified,debt_consolidation,CO,E,E2,667.0,17.85,Individual,Fully Paid
6700.0,6700.0,36 months,10.37,217.36,3 years,RENT,28600.0,Not Verified,credit_card,OR,B,B3,697.0,23.41,Individual,Fully Paid
5000.0,5000.0,36 months,15.65,174.93,3 years,MORTGAGE,25380.0,Source Verified,debt_consolidation,CT,D,D4,662.0,7.85,Individual,Fully Paid
12000.0,12000.0,36 months,14.91,415.46,2 years,RENT,81744.0,Source Verified,debt_consolidation,CA,D,D2,672.0,17.2,Individual,Fully Paid
15000.0,15000.0,36 months,10.0,484.01,8 years,MORTGAGE,52000.0,Not Verified,debt_consolidation,NM,B,B2,722.0,11.26,Individual,Fully Paid
24000.0,24000.0,36 months,14.91,830.92,1 year,MORTGAGE,95000.0,Verified,major_purchase,MO,D,D2,687.0,21.94,Individual,Fully Paid
4200.0,4200.0,36 months,6.92,129.54,< 1 year,RENT,30000.0,Source Verified,debt_consolidation,MD,A,A3,737.0,6.04,Individual,Fully Paid
4800.0,4800.0,60 months,17.88,121.58,4 years,MORTGAGE,72000.0,Source Verified,credit_card,MO,E,E5,662.0,14.32,Individual,Fully Paid
6000.0,6000.0,60 months,10.37,128.58,3 years,MORTGAGE,60000.0,Not Verified,debt_consolidation,TX,B,B3,742.0,9.44,Individual,Fully Paid
7000.0,7000.0,36 months,11.11,229.54,< 1 year,OWN,60000.0,Not Verified,credit_card,PA,B,B5,697.0,15.02,Individual,Fully Paid
35000.0,35000.0,60 months,15.65,844.64,6 years,MORTGAGE,175000.0,Verified,debt_consolidation,OK,D,D4,737.0,10.78,Individual,Fully Paid
1000.0,1000.0,36 months,11.11,32.8,3 years,OWN,16800.0,Not Verified,car,NY,B,B5,687.0,4.71,Individual,Fully Paid
12000.0,12000.0,36 months,11.11,393.5,2 years,RENT,30000.0,Source Verified,other,CA,B,B5,682.0,19.56,Individual,Fully Paid
8000.0,8000.0,36 months,7.66,249.44,< 1 year,RENT,57600.0,Source Verified,car,MI,A,A5,762.0,0.52,Individual,Fully Paid
12000.0,12000.0,36 months,11.11,393.5,4 years,RENT,36000.0,Verified,wedding,FL,B,B5,732.0,0.77,Individual,Charged Off
3000.0,3000.0,36 months,10.37,97.33,10+ years,MORTGAGE,113316.0,Source Verified,car,MO,B,B3,692.0,21.71,Individual,Fully Paid
10000.0,10000.0,36 months,10.37,324.42,5 years,RENT,27600.0,Verified,car,FL,B,B3,737.0,1.74,Individual,Charged Off
5000.0,5000.0,36 months,11.11,163.96,10+ years,RENT,22944.0,Source Verified,home_improvement,MA,B,B5,732.0,2.98,Individual,Fully Paid
4500.0,4500.0,60 months,16.77,111.29,4 years,MORTGAGE,64800.0,Not Verified,major_purchase,MO,E,E2,662.0,10.42,Individual,Charged Off
2000.0,2000.0,36 months,13.06,67.45,,RENT,60000.0,Source Verified,other,AL,C,C2,677.0,7.88,Individual,Fully Paid
15000.0,15000.0,36 months,15.65,524.77,,MORTGAGE,70000.0,Verified,debt_consolidation,FL,D,D4,672.0,15.29,Individual,Fully Paid
15000.0,15000.0,36 months,12.68,503.11,6 years,MORTGAGE,95000.0,Verified,home_improvement,FL,C,C1,702.0,11.6,Individual,Fully Paid
16000.0,16000.0,36 months,5.79,485.24,6 years,RENT,80000.0,Source Verified,credit_card,CO,A,A2,797.0,8.31,Individual,Fully Paid
10000.0,10000.0,36 months,6.92,308.41,3 years,MORTGAGE,82000.0,Not Verified,major_purchase,CA,A,A3,797.0,16.38,Individual,Fully Paid
20675.0,20675.0,36 months,10.0,667.13,10+ years,MORTGAGE,85500.0,Verified,debt_consolidation,NH,B,B2,727.0,14.58,Individual,Fully Paid
16000.0,16000.0,60 months,14.91,379.89,6 years,RENT,65500.0,Source Verified,debt_consolidation,CO,D,D2,712.0,16.27,Individual,Fully Paid
35000.0,35000.0,36 months,10.37,1135.45,10+ years,RENT,85000.0,Verified,debt_consolidation,AL,B,B3,757.0,6.37,Individual,Fully Paid
35000.0,35000.0,60 months,12.68,790.64,10+ years,MORTGAGE,80000.0,Verified,debt_consolidation,TX,C,C1,787.0,18.29,Individual,Charged Off
28000.0,28000.0,60 months,14.91,664.8,2 years,MORTGAGE,65000.0,Source Verified,small_business,AL,D,D2,762.0,2.55,Individual,Fully Paid
2700.0,2700.0,36 months,10.0,87.13,4 years,RENT,40560.0,Not Verified,credit_card,NY,B,B2,692.0,4.82,Individual,Fully Paid
5600.0,5600.0,36 months,14.91,193.88,2 years,RENT,66500.0,Not Verified,debt_consolidation,CA,D,D2,662.0,12.85,Individual,Charged Off
13500.0,13500.0,36 months,7.66,420.93,3 years,MORTGAGE,34000.0,Verified,other,MI,A,A5,752.0,8.96,Individual,Fully Paid
8000.0,8000.0,36 months,5.79,242.62,10+ years,MORTGAGE,89440.0,Source Verified,home_improvement,NJ,A,A2,767.0,26.54,Individual,Fully Paid
20675.0,20675.0,60 months,20.11,549.03,10+ years,MORTGAGE,98000.0,Verified,debt_consolidation,CA,G,G1,667.0,9.04,Individual,Fully Paid
10000.0,10000.0,60 months,12.68,225.9,10+ years,MORTGAGE,60000.0,Not Verified,major_purchase,WI,C,C1,732.0,21.04,Individual,Fully Paid
5000.0,5000.0,60 months,13.06,113.92,2 years,RENT,27300.0,Source Verified,debt_consolidation,OR,C,C2,707.0,8.4,Individual,Charged Off
9975.0,9975.0,36 months,13.06,336.39,10+ years,RENT,83200.0,Source Verified,debt_consolidation,NJ,C,C2,672.0,20.16,Individual,Fully Paid
6000.0,6000.0,36 months,12.68,201.25,10+ years,OWN,46000.0,Verified,debt_consolidation,TX,C,C1,677.0,14.71,Individual,Fully Paid
28000.0,28000.0,36 months,14.91,969.4,10+ years,MORTGAGE,180000.0,Verified,credit_card,IL,D,D2,702.0,7.19,Individual,Fully Paid
2700.0,2700.0,36 months,6.92,83.27,5 years,MORTGAGE,49000.0,Not Verified,credit_card,IL,A,A3,737.0,18.67,Individual,Fully Paid
10000.0,10000.0,36 months,11.11,327.91,3 years,MORTGAGE,170004.0,Source Verified,debt_consolidation,WA,B,B5,697.0,16.64,Individual,Fully Paid
10000.0,10000.0,60 months,10.74,216.13,1 year,RENT,110000.0,Source Verified,other,CA,B,B4,712.0,11.93,Individual,Fully Paid
6000.0,6000.0,60 months,14.91,142.46,2 years,RENT,55000.0,Source Verified,debt_consolidation,FL,D,D2,697.0,20.51,Individual,Fully Paid
24000.0,24000.0,60 months,19.36,627.34,10+ years,MORTGAGE,78000.0,Verified,debt_consolidation,IL,F,F4,667.0,13.95,Individual,Charged Off
10000.0,10000.0,60 months,16.02,243.29,1 year,RENT,48000.0,Source Verified,debt_consolidation,RI,D,D5,702.0,16.2,Individual,Fully Paid
4800.0,4800.0,36 months,10.74,156.56,10+ years,RENT,103641.0,Source Verified,vacation,MO,B,B4,697.0,4.43,Individual,Fully Paid
12000.0,12000.0,36 months,10.74,391.39,5 years,MORTGAGE,62510.0,Not Verified,credit_card,NC,B,B4,707.0,10.94,Individual,Fully Paid
7000.0,7000.0,36 months,10.0,225.88,7 years,RENT,44400.0,Not Verified,debt_consolidation,IL,B,B2,732.0,5.27,Individual,Charged Off
6000.0,6000.0,36 months,14.91,207.73,2 years,RENT,33864.0,Source Verified,credit_card,NY,D,D2,662.0,19.45,Individual,Fully Paid
3500.0,3500.0,36 months,14.91,121.18,10+ years,MORTGAGE,75500.0,Not Verified,home_improvement,MA,D,D2,672.0,14.24,Individual,Fully Paid
5200.0,5200.0,36 months,5.42,156.84,,MORTGAGE,31000.0,Not Verified,other,KS,A,A1,802.0,18.97,Individual,Fully Paid
14125.0,14125.0,36 months,10.37,458.24,10+ years,RENT,34800.0,Not Verified,debt_consolidation,RI,B,B3,722.0,23.55,Individual,Charged Off
3000.0,3000.0,36 months,5.42,90.48,8 years,MORTGAGE,54000.0,Source Verified,car,OH,A,A1,752.0,20.84,Individual,Fully Paid
1000.0,1000.0,60 months,13.06,22.79,1 year,RENT,9600.0,Not Verified,small_business,MI,C,C2,702.0,22.5,Individual,Charged Off
5600.0,5600.0,60 months,16.4,137.38,3 years,MORTGAGE,55000.0,Source Verified,debt_consolidation,IL,E,E1,667.0,13.94,Individual,Fully Paid
26000.0,26000.0,60 months,17.88,658.54,4 years,MORTGAGE,110000.0,Verified,home_improvement,CA,E,E5,702.0,22.24,Individual,Fully Paid
5000.0,5000.0,36 months,6.92,154.21,3 years,MORTGAGE,51996.0,Not Verified,debt_consolidation,VA,A,A3,762.0,2.61,Individual,Fully Paid
1500.0,1500.0,36 months,7.29,46.52,1 year,RENT,24000.0,Source Verified,other,CA,A,A4,712.0,19.05,Individual,Fully Paid
10000.0,10000.0,36 months,7.29,310.1,3 years,MORTGAGE,65000.0,Not Verified,debt_consolidation,NY,A,A4,722.0,15.32,Individual,Fully Paid
3500.0,3500.0,36 months,10.0,112.94,< 1 year,RENT,63504.0,Source Verified,other,NY,B,B2,697.0,12.07,Individual,Fully Paid
15000.0,15000.0,60 months,17.51,376.92,10+ years,MORTGAGE,95000.0,Verified,home_improvement,MO,E,E4,672.0,23.63,Individual,Fully Paid
14000.0,14000.0,36 months,10.0,451.75,< 1 year,MORTGAGE,82000.0,Source Verified,other,AL,B,B2,727.0,19.42,Individual,Fully Paid
